customer_id,age,gender,country,session_duration,pages_viewed,products_viewed,cart_items,purchases,total_spent,last_login_days,preferred_device,membership,churn
291,46,Female,Germany,33.73646680594694,1,11,6,2,244.21351736182112,53,Desktop,Basic,0
292,35,Female,Germany,43.206872819975054,39,14,8,3,292.2507902943346,35,Desktop,Premium,0
293,63,Male,UK,29.919959675107407,27,12,4,2,239.25643041280964,56,Mobile,Basic,0
294,35,Male,Ghana,30.90139660073328,36,7,0,2,123.24665768902418,19,Mobile,Basic,0
295,19,Female,Ghana,37.97831194529287,32,11,9,3,137.50125636358382,20,Desktop,Basic,0
296,52,Male,Germany,41.87240024108131,41,17,7,2,16.098856125715997,42,Desktop,Basic,0
297,33,Female,Germany,25.473647347841762,15,9,1,1,182.6516246727149,44,Mobile,Basic,0
298,58,Male,USA,31.7233600620363,31,13,5,1,252.22559129442698,23,Mobile,Basic,0
299,53,Male,USA,38.02262307446749,6,16,0,4,73.7746176768382,34,Desktop,Premium,0
300,50,Female,Canada,33.29952256077038,25,3,5,1,303.51790996047686,1,Desktop,Basic,0
301,21,Female,Canada,11.379105642313682,49,5,3,1,191.77660002101106,4,Desktop,Basic,0
302,50,Female,Ghana,39.82726959911422,18,17,4,4,128.28956391982095,40,Mobile,Basic,0
303,31,Male,Ghana,35.22881314713736,22,1,9,0,73.36522310352804,17,Mobile,Premium,0
304,38,Female,UK,35.93948740206807,31,9,6,3,332.8843180827605,26,Desktop,Premium,0
305,37,Male,UK,18.078492723466393,36,17,5,1,294.5677630840023,14,Mobile,Basic,0
306,25,Male,USA,31.523899347021725,9,13,0,4,167.72737903443922,46,Mobile,Premium,0
307,24,Male,Canada,38.43345233404629,46,15,8,2,274.32072228781465,51,Mobile,Premium,0
308,20,Female,USA,21.19419395096798,3,8,5,2,183.23545618456342,32,Desktop,Premium,0
309,34,Female,USA,23.794554501556167,33,8,5,1,151.64539510735446,36,Desktop,Basic,0
310,50,Female,Canada,38.60479121067596,27,2,8,3,147.7403821042679,20,Desktop,Premium,0
311,29,Male,UK,23.328973752293383,43,10,9,4,181.4286517417507,16,Mobile,Basic,0
312,39,Male,Canada,27.914911224544603,1,5,4,4,168.11558226789882,51,Mobile,Premium,0
313,39,Female,Germany,19.653813408927547,44,16,5,4,204.91730703374853,19,Desktop,Premium,0
314,63,Male,Germany,48.19938567319166,9,19,5,4,328.66768845828915,45,Desktop,Premium,0
315,47,Male,Germany,35.20622765168559,5,1,6,4,382.2669519966054,39,Mobile,Basic,0
316,55,Female,Ghana,27.446050232938333,15,13,8,3,103.79494911778986,24,Desktop,Basic,0
317,55,Female,UK,25.57624809467797,9,4,4,4,236.75690398563276,14,Mobile,Premium,0
318,62,Female,UK,17.716353768526133,45,7,4,3,216.7704067134629,29,Desktop,Premium,0
319,25,Male,Ghana,28.898999087719243,28,1,3,3,242.4373992362079,42,Desktop,Basic,0
320,44,Male,USA,36.65058081190046,13,2,9,3,163.98556618146404,14,Desktop,Premium,0
321,44,Male,Germany,21.90185902723266,24,16,3,2,243.52861228134972,52,Mobile,Basic,0
322,51,Male,Germany,31.055411212963822,45,14,7,0,89.62541926990608,11,Desktop,Basic,0
323,38,Male,USA,26.326182253509792,10,5,1,1,470.5794300988131,11,Desktop,Premium,0
324,47,Female,Canada,43.801159295754985,42,14,9,2,223.24873355691233,47,Desktop,Premium,0
325,50,Male,Canada,23.63301236024469,22,17,7,0,258.4023624964966,40,Mobile,Basic,1
326,45,Male,UK,37.771558744368306,39,12,1,2,110.53950842803182,24,Mobile,Premium,0
327,64,Male,Ghana,43.940225959433675,22,12,0,3,144.38814639783476,22,Desktop,Premium,0
328,50,Female,UK,26.228693962224312,37,3,9,3,82.51342268088897,49,Desktop,Premium,0
329,22,Female,Canada,24.11422552349756,39,2,8,4,316.5028231130396,55,Desktop,Basic,0
330,36,Female,USA,39.22702318524627,20,15,7,3,111.22415985208136,55,Desktop,Basic,0
331,21,Male,UK,12.187760855981576,10,11,5,2,184.89244359973043,21,Desktop,Basic,0
332,52,Female,Germany,34.30594639102652,10,10,3,1,188.44473311372957,6,Mobile,Basic,0
333,34,Female,Germany,14.24678207162518,26,18,1,3,237.85622224582093,14,Mobile,Basic,0
334,61,Female,USA,42.224116651663294,25,2,7,0,96.60637245102308,9,Mobile,Basic,0
335,45,Male,Canada,27.479036555416652,28,7,2,2,268.76903515038674,35,Desktop,Basic,0
336,47,Female,Germany,29.0922190925773,13,7,9,0,299.59848902515097,44,Mobile,Basic,1
337,46,Male,Germany,22.7575079064232,15,7,3,4,147.19604075957025,36,Desktop,Basic,0
338,63,Male,Ghana,14.172927367277877,6,14,4,4,197.0726859892973,25,Mobile,Basic,0
339,23,Female,UK,42.6586043763205,12,2,3,1,250.12362149441174,15,Desktop,Premium,0
340,52,Male,Canada,28.28942491640707,19,2,7,2,220.4458244029761,45,Mobile,Basic,0
341,58,Female,UK,62.08768606708029,32,15,8,1,120.02244142320487,58,Desktop,Basic,0
342,54,Male,Canada,21.89818196940432,11,11,0,0,256.1011140030758,28,Mobile,Premium,0
343,41,Female,Germany,23.533058734174013,38,10,1,1,321.0155406474352,50,Mobile,Basic,0
344,46,Female,Ghana,21.02755885330027,33,3,3,0,320.7641339444313,14,Desktop,Basic,0
345,63,Female,UK,28.23839440795313,2,17,0,1,246.02199466898173,13,Desktop,Premium,0
346,48,Male,Germany,45.75217907784426,15,9,5,4,261.2778326523649,41,Desktop,Basic,0
347,52,Female,Canada,40.10137336773685,36,15,4,2,168.86495351071778,31,Desktop,Premium,0
348,50,Male,UK,14.954461664154007,5,14,6,1,126.62096673343285,5,Desktop,Basic,0
349,38,Female,UK,42.04120075797186,15,19,5,0,194.50339466363505,19,Mobile,Basic,0
350,49,Male,Germany,36.827912861211274,43,17,2,2,381.154891835671,8,Mobile,Premium,0
351,40,Male,UK,34.81387826651823,10,17,4,4,157.520252035311,13,Mobile,Basic,0
352,50,Female,Ghana,23.157591665595714,17,16,2,4,234.75305203473195,41,Desktop,Premium,0
353,20,Female,Ghana,23.900897013725846,34,8,8,3,230.22100641609194,17,Mobile,Basic,0
354,35,Female,Germany,31.37067233225601,24,7,1,2,170.0544064596625,32,Mobile,Premium,0
355,42,Female,Canada,24.468373379717228,10,12,5,1,318.69005949322667,5,Mobile,Premium,0
356,59,Female,Germany,43.12631984089134,30,1,8,4,327.10483310459597,9,Mobile,Basic,0
357,48,Male,Ghana,24.04044323874341,3,12,9,1,413.36457846643634,43,Desktop,Basic,0
358,20,Female,USA,10.532356271717145,37,6,6,1,136.12754740632346,34,Desktop,Basic,0
359,57,Female,USA,16.985430566371193,3,16,4,0,232.56777836784096,45,Mobile,Premium,1
360,63,Male,UK,17.620366271751344,40,18,1,1,207.0847089661424,1,Mobile,Premium,0
361,41,Female,UK,27.36651926376673,5,19,1,3,145.08691282845749,40,Mobile,Basic,0
362,49,Female,USA,32.160660335693244,28,3,3,2,146.70501725836908,15,Mobile,Premium,0
363,64,Male,Ghana,30.538004366752915,44,3,9,2,213.34604571714365,54,Mobile,Premium,0
364,39,Female,UK,34.6090899769202,14,5,1,0,162.64584592128628,32,Mobile,Premium,1
365,40,Female,Germany,27.477199759493192,39,3,7,3,121.62753578248686,34,Desktop,Premium,0
366,19,Female,Germany,27.830930052593637,11,19,9,3,209.88668764873427,35,Mobile,Premium,0
367,44,Male,Ghana,47.518599743020204,8,5,6,2,111.49798987156811,53,Mobile,Basic,0
368,59,Female,UK,42.05357571260877,37,14,6,3,162.69155373714653,49,Mobile,Basic,0
369,19,Male,Germany,34.08300481904564,8,16,2,4,228.94088862093741,50,Mobile,Premium,0
370,43,Female,UK,39.16670475677227,12,1,6,1,189.192432033335,59,Mobile,Basic,0
371,34,Male,UK,10.737848345063018,15,17,7,1,179.40635378485806,28,Mobile,Premium,0
372,57,Female,Germany,21.77461381084559,19,11,4,2,344.7085225378246,17,Mobile,Premium,0
373,50,Male,USA,25.677964859945295,48,9,0,2,312.209836266195,46,Mobile,Basic,0
374,26,Male,Germany,21.89234037980996,46,4,0,3,206.59656239180677,11,Mobile,Premium,0
375,60,Male,Ghana,14.542626911914724,28,2,3,0,118.85462552166305,23,Mobile,Basic,0
376,56,Male,Canada,34.2054380256579,7,9,1,2,264.8607487804536,55,Desktop,Basic,0
377,46,Male,Germany,43.8574775928462,40,5,6,2,402.0943559315891,26,Mobile,Basic,0
378,59,Male,UK,29.871902770006436,7,4,2,2,309.1993894680161,46,Mobile,Basic,0
379,43,Female,UK,36.48182045633986,30,5,3,3,95.99032901679762,5,Desktop,Premium,0
380,52,Female,Germany,29.57466046012436,18,18,8,4,184.1887208849156,26,Mobile,Premium,0
381,42,Male,Canada,25.583611903232608,24,13,1,2,141.36133253925016,6,Mobile,Premium,0
382,41,Male,Germany,39.19196559017723,6,5,7,4,125.91423778476177,51,Mobile,Premium,0
383,30,Male,Canada,15.718090591924259,4,19,0,3,290.80355022200234,43,Mobile,Premium,0
384,24,Male,Canada,11.365972540544341,3,3,2,0,289.11726573047326,34,Desktop,Basic,1
385,53,Female,Ghana,15.577001780895788,49,18,3,1,342.03535277424123,42,Mobile,Premium,0
386,62,Male,UK,38.53587978276089,47,6,5,1,254.26792241051342,13,Mobile,Basic,0
387,37,Female,UK,30.872111068860875,6,6,0,1,196.4176621156093,25,Mobile,Premium,0
388,18,Female,Canada,33.76537979246787,26,5,7,1,215.0313439792898,2,Mobile,Premium,0
389,25,Male,UK,46.76922993457549,44,1,1,3,127.55348028426044,14,Mobile,Basic,0
390,63,Male,USA,18.36660325448849,38,8,4,1,309.6079589350402,17,Desktop,Premium,0
391,33,Female,Canada,42.04170369163868,11,1,5,3,140.70359722894656,41,Desktop,Premium,0
392,31,Female,UK,26.03675585851371,29,6,7,0,167.3113428892787,40,Mobile,Basic,1
393,29,Male,USA,24.516391247532617,20,14,2,2,175.70451231149457,40,Desktop,Basic,0
394,40,Male,Ghana,30.812203772516035,10,11,8,2,-45.67911569821655,39,Desktop,Premium,0
395,32,Male,UK,32.377362556798616,26,2,4,2,269.40497213439784,25,Desktop,Premium,0
396,45,Female,USA,27.8945786042676,48,4,7,3,124.18107373057465,27,Mobile,Basic,0
397,51,Female,Germany,36.10314301061632,27,13,3,3,255.1592157393058,48,Mobile,Premium,0
398,19,Male,Germany,30.85243076811077,14,7,8,3,164.11519826069014,51,Desktop,Basic,0
399,49,Female,USA,28.0066838324754,36,6,7,0,163.4064972387182,24,Desktop,Basic,0
400,40,Female,Canada,25.83715864220219,12,3,4,4,111.15430278609591,49,Mobile,Premium,0
401,39,Male,Canada,32.383464657176496,23,9,2,3,311.07509449240723,33,Desktop,Basic,0
402,42,Male,UK,16.433421725538945,21,14,0,3,328.8988606340406,27,Mobile,Premium,0
403,39,Female,Germany,19.25536170020012,8,11,4,2,279.99109701218197,45,Mobile,Premium,0
404,39,Female,Canada,26.325499308038186,39,5,4,1,221.20892006409966,31,Desktop,Basic,0
405,59,Male,Canada,35.44875059689589,9,14,3,1,210.8574723754363,48,Mobile,Premium,0
406,23,Male,Germany,51.42850123724857,24,19,9,0,286.9274167498278,38,Desktop,Premium,1
407,32,Male,Ghana,28.40674364116397,31,8,9,1,189.9447503789905,15,Desktop,Premium,0
408,60,Male,Canada,12.25768708664237,25,7,7,4,305.41238806616275,44,Desktop,Basic,0
409,54,Male,USA,22.097524903677005,17,7,2,2,122.98962976213497,56,Mobile,Basic,0
410,50,Female,UK,36.5889184959223,42,3,9,0,278.52658660778036,40,Desktop,Premium,1
411,25,Female,Canada,20.297178910510524,29,3,8,1,302.80742589979735,58,Mobile,Premium,0
412,61,Female,Canada,16.942547421215558,3,18,2,1,112.150950223134,1,Desktop,Basic,0
413,61,Female,Ghana,36.536689016140784,21,13,3,2,132.87767712750997,11,Mobile,Basic,0
414,22,Male,USA,34.64880060892913,8,1,5,0,196.44231361676447,15,Desktop,Premium,0
415,56,Male,UK,15.274592572432034,14,5,8,2,233.84978938814567,33,Desktop,Premium,0
416,21,Male,Canada,21.05006654544319,39,4,9,0,150.59240152374673,57,Mobile,Premium,1
417,23,Female,UK,42.44670176817495,16,16,1,1,207.37575332701843,48,Mobile,Basic,0
418,62,Female,Germany,38.528442700943415,18,15,1,2,34.70282951920916,32,Desktop,Basic,0
419,49,Female,Canada,18.026284841988222,31,18,1,2,261.1993876482727,25,Mobile,Basic,0
420,47,Male,Canada,10.111106450882147,11,17,4,4,264.96280535157683,39,Desktop,Premium,0
421,64,Female,Germany,32.68517915860871,38,14,5,2,321.67997193115,33,Desktop,Basic,0
422,52,Male,Ghana,27.0393200476127,20,14,2,0,245.90190179424158,29,Mobile,Premium,0
423,57,Male,Canada,31.817418967270715,46,19,2,4,170.39450782081798,58,Mobile,Basic,0
424,33,Male,UK,36.34661943843938,45,6,1,2,118.85376890862253,34,Desktop,Basic,0
425,30,Male,USA,20.43730582603978,4,13,5,2,134.94888146051605,8,Desktop,Premium,0
426,59,Male,UK,25.678544734141013,20,18,0,4,192.89434804593046,56,Desktop,Basic,0
427,47,Male,Ghana,21.009414762942008,31,15,8,1,132.25300169618092,11,Desktop,Premium,0
428,36,Female,USA,21.367649670195096,20,7,9,2,138.52625970054052,13,Mobile,Basic,0
429,34,Male,UK,35.6475919332443,11,19,3,3,196.9781144452392,5,Desktop,Basic,0
430,36,Male,UK,31.44068581344415,1,17,1,1,71.07162844198135,50,Mobile,Basic,0
431,45,Female,Germany,14.370582298892634,44,9,5,2,120.7389301640835,19,Desktop,Premium,0
432,43,Male,Ghana,37.251036419165125,18,11,4,1,217.47475960461477,21,Mobile,Basic,0
433,54,Female,Germany,26.499299254218005,39,5,2,0,221.3199893822246,3,Desktop,Basic,0
434,43,Female,USA,37.711654068279216,44,2,2,1,269.1906425757471,26,Mobile,Premium,0
435,40,Female,Germany,19.852619540537624,33,15,4,4,212.39588486614673,33,Desktop,Basic,0
436,26,Male,Ghana,20.743119813023693,36,12,3,2,202.47398565387184,30,Mobile,Basic,0
437,29,Male,Canada,32.51712298106668,18,10,4,1,250.9624848482983,22,Mobile,Premium,0
438,18,Female,Canada,19.035399118303253,47,10,1,3,215.22414318946906,5,Mobile,Basic,0
439,18,Male,USA,27.251188292582334,31,11,0,0,122.23154351600249,19,Desktop,Basic,0
440,64,Male,Canada,17.899265376407257,35,10,4,0,136.03558416090027,9,Mobile,Premium,0
441,51,Female,Germany,26.086302669283498,39,7,0,1,334.1261253561316,58,Mobile,Basic,0
442,49,Female,USA,29.681457681951024,38,14,2,4,457.35868694321505,24,Desktop,Basic,0
443,42,Male,Ghana,30.152579349007585,15,13,7,0,258.8880444672772,39,Desktop,Premium,1
444,57,Female,USA,26.35252728733651,47,5,7,1,119.3268887953864,12,Desktop,Basic,0
445,62,Female,USA,33.333503003181384,6,19,8,1,351.9172267753289,46,Mobile,Basic,0
446,18,Female,UK,31.47799045512038,8,10,0,0,165.58117317285993,48,Mobile,Basic,1
447,33,Male,UK,29.106333362631965,40,8,3,1,233.99261060275143,45,Mobile,Premium,0
448,56,Male,USA,23.741494672888958,22,18,5,1,198.36783142991646,27,Mobile,Premium,0
449,22,Male,Canada,40.68243749578509,1,1,6,3,214.8784893195767,50,Desktop,Premium,0
450,39,Female,UK,33.86287208232594,13,5,4,1,164.77740932958295,42,Mobile,Premium,0
451,46,Male,Ghana,19.638911361080044,24,11,6,1,303.8307563165846,53,Desktop,Basic,0
452,20,Female,Germany,36.488838756904926,21,11,9,4,185.24402613175192,21,Mobile,Basic,0
453,29,Male,UK,38.75493636952676,45,16,7,0,249.0158173619269,38,Desktop,Premium,1
454,43,Male,USA,29.184352407078226,43,10,9,4,247.2860988336092,54,Desktop,Premium,0
455,33,Female,Canada,29.84912673925394,4,15,5,2,191.16563834113884,35,Mobile,Premium,0
456,54,Male,Germany,9.41129320616787,7,7,3,4,79.62293815788846,32,Mobile,Basic,0
457,39,Female,UK,21.565589233432753,12,15,0,2,133.80678287313467,59,Mobile,Basic,0
458,46,Male,Canada,38.43694416352654,13,16,4,2,256.9579952331944,36,Desktop,Basic,0
459,31,Male,Canada,22.1737680179746,44,6,9,4,224.59332233458025,33,Desktop,Basic,0
460,45,Female,Canada,28.401580778186247,16,11,9,3,134.79749886846605,43,Mobile,Premium,0
461,22,Female,USA,21.413798699342337,6,17,9,4,203.49625541558447,17,Desktop,Basic,0
462,64,Female,Ghana,32.308155848317305,14,15,3,0,216.77234126629642,5,Mobile,Basic,0
463,47,Male,Canada,33.937425551428916,48,16,4,4,246.62098796037702,44,Mobile,Premium,0
464,63,Male,Germany,34.20474661735183,31,2,3,3,345.6213064823514,20,Mobile,Premium,0
465,22,Male,UK,18.60639040393299,36,4,8,4,17.37009079043122,23,Mobile,Basic,0
466,29,Female,Germany,31.067021068365534,37,19,2,3,296.8557472034443,39,Desktop,Basic,0
467,33,Female,USA,45.7656976132189,41,6,2,0,217.3749845824387,4,Mobile,Basic,0
468,43,Female,USA,37.484887384846616,35,18,9,1,117.57856342545111,26,Desktop,Premium,0
469,43,Male,Germany,30.93331236091089,10,11,6,3,213.1908773442885,30,Desktop,Premium,0
470,38,Male,Ghana,10.690256581289596,17,9,1,3,315.71303902062243,48,Desktop,Premium,0
471,56,Female,USA,27.506435218902055,42,3,8,3,339.6556419433334,47,Desktop,Premium,0
472,53,Male,USA,46.4636558064761,30,2,7,0,118.30721954931724,46,Desktop,Premium,1
473,50,Female,Germany,43.18606836013099,44,18,5,2,132.11191460555784,29,Mobile,Basic,0
474,47,Male,USA,34.614183247864624,7,15,8,3,96.56027892913195,34,Desktop,Basic,0
475,54,Male,Ghana,22.806695879052118,18,18,2,0,218.64161294684737,10,Mobile,Basic,0
476,40,Female,Ghana,30.52278982445451,19,19,3,1,222.5882962614487,20,Mobile,Basic,0
477,27,Male,Ghana,37.734808333855256,15,15,6,3,278.9995545209505,24,Mobile,Basic,0
478,22,Male,UK,39.40539193629264,39,17,0,2,235.30506957635652,34,Mobile,Basic,0
479,53,Female,Ghana,33.126203056458294,44,18,0,0,271.4797410578823,37,Desktop,Basic,1
480,51,Female,Ghana,38.5503968271765,22,18,0,1,89.04427029316523,13,Desktop,Premium,0
481,48,Male,UK,29.413074203371604,39,11,7,2,340.2212708938936,23,Mobile,Basic,0
482,27,Female,Canada,28.970933369093345,42,18,5,1,303.77861360551697,10,Mobile,Premium,0
483,36,Male,USA,25.41084978227998,30,3,2,2,157.66418727428416,22,Mobile,Basic,0
484,49,Female,Ghana,34.245368323683316,20,13,9,4,137.0222296287674,45,Mobile,Basic,0
485,18,Male,USA,40.00340272233822,32,14,6,4,259.6981729832985,14,Mobile,Premium,0
486,22,Male,Germany,37.084438707354856,42,4,5,4,75.07025014128972,25,Mobile,Premium,0
487,62,Female,USA,17.819635186478905,25,18,4,1,141.18339553155843,18,Desktop,Basic,0
488,21,Male,UK,18.355256848271235,23,5,2,4,117.77917992460802,20,Desktop,Basic,0
489,33,Male,USA,41.03639883512464,5,14,3,0,192.25362024280565,55,Desktop,Basic,1
490,41,Female,USA,31.765728137844423,41,12,0,0,164.482267957626,28,Desktop,Basic,0
491,33,Female,USA,32.15648151476659,30,7,8,4,137.1667497653087,8,Mobile,Basic,0
492,19,Male,Canada,31.931146336900248,48,12,4,2,129.30660995209053,5,Desktop,Premium,0
493,45,Female,Canada,47.51639501573564,39,8,1,2,148.875835815166,21,Desktop,Premium,0
494,49,Female,Germany,25.537151818440808,27,3,8,1,104.79213159303512,20,Mobile,Premium,0
495,44,Male,UK,41.16634135676143,42,1,6,2,243.4138461112879,57,Desktop,Basic,0
496,37,Male,USA,32.33607024320167,37,3,7,3,290.0926431715585,44,Mobile,Basic,0
497,41,Female,USA,13.994870207349472,7,11,2,2,232.12298623274188,16,Mobile,Premium,0
498,29,Female,USA,21.751477199873822,5,18,6,0,310.62451860896715,58,Mobile,Premium,1
499,52,Female,USA,23.92969416304055,15,7,0,2,132.75514647512918,20,Mobile,Basic,0
500,50,Male,Canada,40.931080144661166,42,9,5,1,140.1071503081667,51,Mobile,Basic,0
501,50,Male,Germany,42.27297806792577,8,4,9,2,235.38148178876864,25,Desktop,Basic,0
502,60,Male,Ghana,33.5385385077834,9,10,5,1,245.77882933538243,7,Mobile,Basic,0
503,54,Male,UK,24.77226720318704,11,18,9,3,201.22335962366458,25,Desktop,Basic,0
504,29,Male,USA,20.890188839497625,22,16,5,4,198.01443022030975,36,Mobile,Premium,0
505,20,Male,Germany,41.37581018661601,34,12,2,3,114.7090078295325,51,Mobile,Premium,0
506,18,Male,Ghana,17.154475910839423,35,19,5,0,-12.84183963146171,10,Mobile,Basic,0
507,50,Female,Germany,28.961097157523838,13,3,2,3,244.6069924539745,40,Desktop,Basic,0
508,57,Female,Canada,53.64471210320007,11,8,9,3,278.54590183067137,16,Mobile,Basic,0
509,27,Male,Ghana,24.802128119623468,32,19,8,0,165.1090485070554,4,Desktop,Basic,0
510,60,Male,Germany,17.283017703208863,42,9,6,0,155.83039347291293,10,Desktop,Basic,0
511,61,Male,Canada,12.345419747018212,15,19,3,4,147.29778460782092,51,Desktop,Basic,0
512,46,Female,Germany,54.04004422830698,38,17,2,4,169.9851950283737,48,Mobile,Basic,0
513,30,Male,Germany,33.48627099455546,1,13,5,2,280.49916454067034,31,Desktop,Basic,0
514,29,Female,Ghana,21.309243913985547,46,2,8,1,125.22070358065584,12,Mobile,Premium,0
515,48,Female,Canada,28.108633808515826,24,4,2,0,251.63756199592035,20,Mobile,Basic,0
516,63,Female,USA,23.370441822403514,43,11,7,3,160.18185927722973,32,Mobile,Premium,0
517,19,Female,UK,11.364439597071929,40,2,5,3,40.47829169878099,2,Mobile,Premium,0
518,52,Female,Ghana,37.88117433453787,22,4,3,4,172.5370800679133,11,Mobile,Basic,0
519,40,Male,Canada,30.33812822394808,3,4,4,1,331.1539153363693,20,Mobile,Basic,0
520,34,Male,Germany,37.04983778717939,14,1,2,0,145.16998943060062,23,Desktop,Premium,0
521,43,Female,Canada,30.065504868258436,2,11,1,4,181.022929810719,13,Mobile,Basic,0
522,25,Male,UK,31.312452357985507,32,2,8,1,200.6467678277094,35,Mobile,Basic,0
523,46,Female,UK,7.651776179607552,48,19,2,0,215.78876681271387,17,Desktop,Basic,0
524,43,Female,USA,39.07847752007328,38,8,5,3,323.38761462942796,10,Desktop,Premium,0
525,27,Male,USA,19.11690247636731,33,4,4,3,136.56500689960728,40,Mobile,Basic,0
526,43,Male,UK,21.679164230855328,46,16,9,4,200.85023864500283,38,Mobile,Premium,0
527,51,Male,Ghana,24.72127695495984,42,15,7,1,260.6917740475062,14,Desktop,Basic,0
528,58,Male,Ghana,9.41316427574515,6,5,4,3,142.87089866687347,19,Desktop,Basic,0
